what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1417608574802
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1417608576183
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1417608581659
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1417608606216
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1417608628684
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1417608689258
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1417608689275
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1417608689690
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1417608722630
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1417608736837
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1417608747809
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1417608773924
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1417608779372
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1417608780524
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1417608800531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1417608802129
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1417608803237
executed,command,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors.lineNumberToggle",1417608807998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1417608808797
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1417609023161
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1417609083927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1417609092719
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417609098159
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1417609098306
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1417609102308
