what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1416632479923
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1416632485086
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1416632487846
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1416632489093
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1416632492214
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1416632500259
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1416632500496
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordNext",1416632500800
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1416632501169
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1416632501560
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1416632503183
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1416632504648
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632507794
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632508789
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632509481
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632518284
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1416632552240
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1416632558000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1416632558472
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1416632559389
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1416632576288
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1416632576853
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1416632580658
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1416632585785
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1416632586159
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1416632587104
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1416632587894
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1416632594012
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1416632594452
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632595100
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632600618
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1416632606870
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632607172
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632611794
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1416632613807
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632614397
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632617466
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632618436
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632619932
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1416632632611
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1416632633088
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1416632633329
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1416632633550
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1416632633772
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1416632634023
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1416632634263
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1416632637605
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632638002
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632642650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632649066
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632692933
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1416632699128
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1416632699590
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1416632701028
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1416632701482
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632708599
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632712122
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632735275
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632744100
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632756491
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632777261
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632790499
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632843995
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632858526
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632867600
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1416632875567
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1416632877089
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1416632878770
